C0 C1 Cinter N sigmaAdd sigmaObs sigmaV sigmaX tpsInt rmseW
0.534326 2.406745 61.475323 1430.83077 1.626352 1.956746 0.174575 1.52482 8.581729 0.367457
1.349168 2.071146 20.6953 1119.513332 0.840783 1.816398 0.515147 1.064563 28.25586 0.07071
1.90854 1.42449 66.791641 1181.060897 0.10406 0.284624 1.028143 6.690303 15.94374 0.019113
2.360658 1.939583 65.20649 1644.094992 1.067218 0.713642 0.945607 0.853963 9.206853 0.073127
1.868828 0.28117 77.168441 1515.173255 1.640485 1.387593 0.568081 1.110779 6.784509 0.093015
0.52988 1.113178 99.427495 2215.926244 1.87573 1.183491 0.357393 1.859475 22.599495 0.165437
1.576644 2.162432 17.004769 650.444284 2.048974 1.893697 0.58561 6.750923 13.819252 0.183375
2.341218 1.860537 13.236371 2125.472617 0.219417 0.404762 0.431796 3.088661 18.029375 0.01994
1.76817 1.071161 11.570205 2126.042364 1.207711 0.881274 0.208671 4.717595 25.157979 0.06524
1.860089 1.301838 61.600523 2310.912843 1.815077 1.171546 0.985603 2.699552 20.266505 0.094337
2.46125 2.392304 66.015665 1428.743973 0.256971 0.925495 0.826263 2.320502 9.113294 0.037421
0.315019 0.300102 40.328775 1313.245343 0.430175 0.439496 0.782173 7.149131 26.5223 0.029633
0.341437 0.692877 5.492234 1482.908338 0.625183 1.808561 0.753967 6.144465 6.435085 0.061005
1.543549 1.076901 99.641542 897.676575 0.99566 0.5921 0.880111 8.943241 23.868027 0.09128
1.232707 0.86724 22.871714 749.579567 1.655836 0.818321 0.810176 4.749987 18.464042 0.207905
0.828456 1.443322 85.712543 973.000663 0.676434 1.175001 0.170067 8.619649 9.969807 0.067465
1.655109 0.800257 84.22927 1815.626724 0.196388 1.5685 0.126223 3.31104 17.705819 0.049674
2.229571 2.113834 12.8823 1824.538732 1.618012 1.765696 0.471502 8.728712 9.412105 0.062445
1.720133 0.108646 40.910034 1882.878898 0.510362 1.50421 0.151738 5.459102 15.166545 0.03453
1.219456 0.370974 90.839648 603.832239 1.20366 1.524583 0.16685 4.090084 26.086144 0.096099
1.632969 1.182916 98.538985 1526.685891 0.494494 1.890007 0.072088 3.826584 10.918075 0.059755
1.260113 0.918914 20.163486 1803.453441 1.514863 0.54778 0.370873 1.302473 15.180873 0.163572
2.200268 0.086275 63.218241 689.283028 0.492181 1.090685 1.078704 0.527193 24.357565 0.056368
0.456525 0.746341 77.90084 1851.149924 1.080655 1.373708 0.364961 0.823119 14.858603 0.087662
1.833379 1.1265 26.66658 1796.525044 0.976387 0.433588 0.710623 7.457464 27.878548 0.075529
2.280279 0.637164 61.632938 1370.152202 1.673775 0.459208 0.408764 8.325041 7.810906 0.151213
0.690133 2.206716 22.492916 964.762389 0.715798 1.310007 0.010543 0.43614 11.504464 0.129558
1.542797 2.41104 12.591733 565.214099 0.161003 0.779107 0.970942 4.969882 5.380086 0.054243
1.3428 1.819339 14.190948 1975.937552 1.535521 0.317589 0.589271 2.035134 24.498894 0.14358
1.631549 0.276662 8.916809 1490.367293 0.714588 0.6712 0.632676 8.255752 6.198717 0.046777
0.870865 0.238532 13.564275 603.117562 1.793151 1.667493 0.376382 6.069084 25.100064 0.163466
0.398755 0.0605 60.236966 868.989815 1.390744 2.081093 0.060824 0.254771 29.797597 0.103177
0.693727 0.168048 39.017099 1794.724238 0.109277 0.797786 0.639229 9.186623 28.562087 0.022643
1.2253 1.14324 68.946492 1894.125087 0.784447 0.561164 1.004952 8.179499 22.070002 0.04624
0.823879 1.212332 73.223579 2111.511618 1.685767 0.50506 1.048514 5.314294 11.532989 0.140307
0.787401 0.34934 19.009117 1023.98046 1.933856 1.39826 0.593067 8.751697 21.900147 0.151882
1.12012 0.807943 49.444723 816.206309 1.420181 1.015021 0.649741 10.291765 21.638081 0.122119
2.493967 0.587887 35.57656 1675.724814 0.578991 1.870838 0.945537 7.017195 10.007719 0.044541
0.715171 2.278449 64.610227 1176.158142 1.420735 1.257117 0.395553 7.73898 8.748191 0.10275
1.551862 1.228515 56.706379 2183.145733 0.477248 1.800654 0.527037 8.737197 23.088377 0.052698
1.785008 0.080087 54.267957 1491.293347 0.149191 1.769703 0.06449 3.946403 21.617466 0.04313
1.950435 2.475347 77.731081 531.482904 1.828895 0.971518 0.120338 10.36742 5.342022 0.235554
0.509984 0.756051 93.688545 640.128248 0.76014 0.37385 0.750848 3.641349 28.797548 0.155678
2.472779 1.288404 81.393349 2033.276515 1.966676 1.819543 0.017866 8.949367 5.464596 0.079755
1.661359 0.42815 30.745081 2308.809302 1.325782 1.59548 0.564166 0.72116 21.795092 0.055716
2.147564 1.657847 29.267132 763.48539 1.287205 1.298743 1.09495 3.277602 25.365952 0.092973
0.392466 0.862997 45.101969 590.575677 0.849119 1.206141 1.089446 9.433745 14.465352 0.068549
0.791062 1.58468 61.791822 1529.099839 2.099404 0.32497 1.062141 3.469471 28.374393 0.222684
1.707923 0.120429 86.375842 632.02617 1.379336 0.625252 0.705574 8.101847 8.750217 0.171039
1.679372 1.19809 12.240508 466.37041 0.66313 2.014953 0.959562 9.208477 18.044537 0.112711
0.599315 2.079992 19.018232 1104.185871 0.452756 1.643873 1.019639 8.608493 21.86726 0.055258
1.354268 1.632289 63.22733 1568.021264 0.881551 1.094644 0.845954 3.91945 11.646904 0.042903
1.000602 0.743669 45.3208 574.927151 1.758399 0.572702 0.456261 1.249316 29.20923 0.373762
1.599472 0.942546 44.565348 2315.892635 1.002578 0.428861 1.004139 7.126413 14.469368 0.067495
1.165985 1.638204 9.951986 1290.92207 1.378808 0.13782 0.123837 10.225018 9.197016 0.145882
1.842615 0.29814 77.499324 699.048207 0.743352 1.622216 0.122335 3.752254 29.247983 0.072559
0.379803 0.059814 94.498343 564.193646 0.828735 0.71623 0.036783 8.404892 9.371968 0.088848
0.58783 1.197967 45.349477 480.885223 1.190348 1.227881 0.449821 10.486501 12.328405 0.104876
2.268188 0.468469 92.209815 1592.521072 1.155334 1.864884 0.86718 0.220441 5.79099 0.062236
1.187131 1.379755 98.723149 908.349144 1.578884 0.612909 0.946155 1.035589 12.560079 0.261903
0.543498 0.553735 8.644655 520.254931 0.67061 1.167283 0.56766 10.406145 13.897076 0.073323
1.739883 0.354238 79.566364 2224.549076 1.483531 1.667664 0.492387 1.928249 14.095304 0.062524
2.101335 2.088514 57.309265 1733.778365 1.364429 1.454635 0.285889 8.636099 8.399619 0.049865
1.509603 1.891604 39.446445 510.967136 1.234236 1.158803 1.024304 4.891386 29.899351 0.123095
1.182954 2.459299 94.530464 1519.88897 0.483953 1.075855 0.866125 3.935147 14.754296 0.044849
2.487379 1.687556 11.980232 495.024761 0.624895 0.380112 0.261114 7.523215 24.276478 0.095774
0.875945 0.924798 31.515754 460.139092 1.955009 1.114787 1.025286 9.268931 28.832649 0.304774
1.828142 0.518977 15.400764 792.819736 0.918406 1.904088 0.068065 9.800175 29.311976 0.072397
1.856381 1.15669 35.027683 1176.695155 1.30251 0.618406 0.361381 0.97835 26.903823 0.132889
1.805382 2.003924 57.464508 1702.18655 1.853735 2.080215 0.362438 3.814411 7.385465 0.062619
1.863467 0.040561 14.909116 1385.490434 0.667003 0.639944 0.346168 10.715933 12.428613 0.047633
0.334294 0.200324 96.585297 1187.933573 0.674301 0.267121 0.450584 4.017558 29.360804 0.063101
2.058009 1.241106 11.160302 1983.235817 1.452444 0.501744 0.969497 8.437663 28.146461 0.114698
0.391928 1.509352 4.189915 2368.999569 1.533568 1.615825 0.434986 9.979645 18.453537 0.082756
1.95819 1.420149 69.218488 2020.951168 0.43522 0.884318 1.080862 3.286819 28.791324 0.03031
2.214622 1.379663 29.973384 1740.094516 0.431906 0.880651 0.27892 1.495782 21.234615 0.03895
0.520983 0.019803 52.118081 920.05805 1.520502 0.421255 0.461475 0.912624 22.346687 0.149418
1.413477 2.362713 41.094031 731.990928 0.904 1.007864 1.084844 7.119883 21.943483 0.064454
1.100399 0.11414 45.703951 2269.58815 1.434356 1.018552 0.093378 0.047714 10.790928 0.07243
2.435615 1.494922 30.047704 1945.91982 1.206097 0.711412 0.643577 6.396422 9.812603 0.076094
1.710267 2.281721 73.552125 587.284628 0.281048 1.215465 0.348136 4.894556 22.240812 0.074452
1.02137 2.134857 37.338291 1648.053381 0.764375 0.121888 0.773836 3.094113 6.533158 0.076586
2.267812 1.135327 77.111711 1655.845575 1.177933 1.187081 1.036725 4.796211 19.501974 0.052872
1.09442 1.170908 82.861745 1168.365104 1.538927 0.630059 0.385461 3.513588 22.39789 0.160258
2.162939 2.081146 37.030221 1757.592336 0.973177 0.921256 0.188192 6.738279 9.923242 0.042232
0.942528 1.988269 93.500701 446.084851 0.719816 1.269021 0.821659 9.136087 26.080836 0.098592
0.367393 2.43418 5.299196 2013.709666 0.960151 0.77717 0.435394 6.868645 25.422866 0.185355
1.463638 2.231345 84.266845 2223.354355 1.431689 0.582634 0.754121 0.125279 21.634311 0.1688
0.560331 1.428274 96.43275 1008.790744 1.309426 0.935923 1.045646 7.656741 17.161192 0.140414
2.186636 0.588265 43.172997 1176.689646 0.897521 0.737287 0.59637 10.008271 29.248252 0.065265
1.690548 1.362604 48.293045 882.603275 1.42715 1.560718 0.389077 2.180974 14.950038 0.077842
1.182951 0.801071 34.898256 2164.792887 0.462079 1.652299 0.382415 2.305891 16.638905 0.05511
0.990361 0.072797 18.978358 852.897662 0.349733 1.946502 0.92335 4.990473 22.210758 0.058094
0.939736 2.021707 63.275153 2394.263844 1.012248 1.314324 0.550797 6.450032 7.18269 0.037832
1.703745 0.935759 64.1312 1371.191427 1.082799 1.992194 0.967109 1.274599 14.557625 0.064405
1.879139 2.313222 62.056027 892.913401 1.521545 1.25023 0.399595 8.838356 9.762423 0.102554
0.797125 0.161254 41.209608 2466.117003 1.653819 1.511204 0.092747 0.764628 21.302348 0.069134
1.117838 2.015849 74.261809 911.935712 0.12582 1.27758 0.601257 8.912329 22.922141 0.05948
1.215357 2.282123 57.126357 2220.27333 0.501103 1.762985 0.700619 8.482075 9.111672 0.043215
0.819455 1.339307 93.972918 2356.575187 1.397741 0.408537 0.425845 3.595645 18.663749 0.122245
0.732217 1.766107 25.193528 2209.455933 0.124248 0.505215 0.433188 9.11747 23.471928 0.020031
0.4484 2.041954 13.854393 886.629924 1.272752 1.135591 0.549858 7.383141 14.050425 0.338399
2.309624 0.157754 48.294836 1814.56415 1.663623 1.021025 0.682512 3.564139 5.735746 0.108044
1.885511 1.009004 57.095124 1721.318394 0.211875 0.774804 0.468435 8.844151 25.359529 0.0287
1.070551 1.834988 62.60655 560.101023 1.695711 1.854322 0.998321 2.167466 23.345688 0.323256
0.905102 1.376871 81.259866 707.507046 0.815902 0.597136 0.992773 0.896214 16.019888 0.19792
0.62306 1.478055 71.761131 854.129134 1.856875 0.978943 0.566568 3.936615 8.407055 0.355297
0.336655 1.929307 64.053488 539.291595 2.075229 0.539622 0.50268 1.996529 23.56647 0.428146
2.024626 2.338922 50.523889 2227.519256 1.098025 0.427914 0.148441 1.128636 22.603731 0.109322
0.734902 0.532702 83.132784 1107.205103 0.139414 0.632354 0.879136 5.737216 24.624571 0.03236
1.344252 2.327879 14.780686 808.183243 0.76259 1.778913 0.305196 1.983588 27.705459 0.084833
1.996201 1.339906 61.51951 1227.941031 1.476442 1.710574 0.972889 0.631981 18.564022 0.068312
2.070197 2.185276 56.568969 569.684112 1.523625 0.891303 0.479042 4.437244 20.638939 0.223449
2.250854 1.12955 14.408321 2035.992037 1.012368 1.277458 0.177084 8.124401 19.798331 0.045837
0.65042 2.43022 62.62942 2128.771087 0.126414 1.482865 0.973029 0.413991 12.5652 0.051571
1.528819 1.020543 37.214111 828.967024 1.730726 0.52717 0.681101 0.014032 18.526415 0.292559
1.902318 0.27894 12.080055 909.67651 1.166664 0.519669 0.431551 8.848461 26.774122 0.122017
1.464988 0.755111 3.036402 671.6477 0.916443 1.288169 0.264241 4.672413 28.232427 0.082605
0.573353 1.591766 25.914765 835.244165 1.330008 0.297763 0.470757 0.837991 14.9101 0.18299
2.456253 0.363849 53.329682 1346.965431 2.004287 0.500924 0.500003 7.562051 29.924677 0.186142
1.440244 0.641525 98.861352 656.879268 1.800403 1.845984 0.188936 7.494805 17.088403 0.126453
2.098495 2.166746 51.945259 2491.200926 1.763288 0.326341 0.018658 0.97308 19.311772 0.149204
1.335117 0.75473 61.528092 1429.462085 1.849595 1.525649 0.486262 3.31084 7.796711 0.091455
2.329099 1.645416 23.7911 630.825379 0.544627 1.330074 0.78381 5.149181 15.485733 0.078788
1.894275 1.635058 4.462276 1343.01952 1.001828 1.266151 0.718571 9.821737 29.380088 0.05374
0.904516 1.164081 49.096202 2316.032358 0.761994 0.709526 0.173223 10.771918 26.531881 0.032938
1.126633 1.57988 50.087721 1822.699139 1.02486 0.825413 0.510707 7.912366 12.225536 0.054836
2.103621 2.134269 57.9869 1268.212839 1.333634 1.959475 0.180053 3.511054 18.074268 0.071988
0.760312 1.194337 76.91296 1316.157891 0.357259 1.445775 0.958152 0.407968 24.236143 0.04818
1.139689 2.282218 81.573751 2288.732087 0.109118 1.742534 0.045743 8.865299 16.930396 0.052333
1.869317 1.16658 14.853951 2338.549616 1.438568 0.122562 0.700793 9.407264 8.996122 0.111399
1.382035 2.14952 82.471256 2105.644479 0.324999 0.673286 0.954735 10.30888 29.850702 0.026447
1.727082 0.863075 31.096593 1787.172498 1.298692 1.798784 0.825348 6.712089 23.08744 0.058969
1.027645 1.187373 20.513041 2478.240497 1.454849 1.390729 0.94901 6.245553 29.984615 0.052879
1.750281 2.406022 59.751679 1585.356081 0.897113 1.816549 0.494315 2.717622 23.42471 0.05454
0.704875 1.244847 12.393989 1949.452783 1.663008 0.973966 0.154915 7.00268 19.628963 0.133003
1.11272 2.161836 31.97885 2008.122081 0.324451 1.919912 0.922681 1.680574 13.395499 0.046267
0.470187 2.146139 64.945071 1187.258267 0.982097 1.259929 0.573105 0.351178 7.504401 0.361752
1.94032 2.204371 31.924605 2026.711074 1.215639 1.758751 0.376194 4.676462 11.53007 0.054878
2.128087 1.006683 60.669741 1966.581227 1.201693 0.892287 1.053997 0.584344 9.099985 0.059074
1.551655 1.455245 22.790152 2158.819564 0.915424 1.435235 0.539099 6.641895 19.257578 0.047962
1.721874 1.723237 85.971944 1372.324117 0.26936 1.000399 0.598435 0.803042 23.105848 0.039727
1.427138 0.4243 65.857745 919.992891 0.806492 1.875355 0.941178 7.479295 22.051197 0.062039
1.415362 0.137109 14.093735 1855.47166 0.784614 0.832452 0.808692 6.107791 10.470874 0.043998
0.53886 0.12831 44.863087 655.146675 0.482978 1.891485 0.546347 0.228581 26.320541 0.089202
0.485623 0.452566 76.350734 490.707255 1.546992 0.966415 0.225963 3.937357 20.629702 0.221158
2.02105 1.914042 33.466282 1153.432127 1.90053 1.586144 0.040778 8.621166 29.061456 0.112515
0.768872 1.132169 55.963874 903.106173 1.677896 1.326897 0.133575 9.779035 23.665157 0.121819
1.604952 0.273507 31.787386 1367.128297 1.58753 2.070301 0.378951 0.246538 18.218051 0.089212
1.529113 1.983166 36.383116 1404.554169 1.55201 1.433144 0.584086 9.226809 16.655497 0.072439
2.460166 0.513543 39.466619 467.706752 0.519322 0.332209 0.971646 5.754044 27.420101 0.070671
1.040905 1.072 60.644755 1939.941811 1.820103 1.799856 0.314709 7.120428 26.235624 0.05489
0.466956 0.535259 48.277417 715.872053 1.061303 0.582782 0.737384 6.533425 5.485931 0.128807
1.281142 2.248134 60.788211 1414.594134 0.934112 1.285055 0.022918 3.7802 23.626298 0.053619
0.893975 1.072787 17.175262 1398.047757 0.981695 1.58424 0.398165 6.433018 21.753841 0.062305
0.58207 0.313015 73.403498 437.806068 0.338321 0.372864 0.822891 4.466197 24.582874 0.046278
1.353973 2.092438 19.744514 1380.939969 1.499112 1.521516 0.756094 4.695372 16.978117 0.075109
0.341662 0.810595 89.243777 1670.400474 1.8737 1.918297 0.997201 4.924028 21.440967 0.094444
1.70996 0.638764 42.057012 1173.258818 0.827399 0.753222 0.309802 10.581274 12.277746 0.05554
1.030084 1.661287 4.579185 1735.934584 1.160445 2.05316 0.418071 9.934176 25.400009 0.068789
0.821841 1.846779 38.765414 813.943435 1.363003 0.49024 0.521066 9.221573 22.986848 0.269647
0.787709 1.379594 23.057898 1453.724063 0.451156 1.249571 0.992359 4.280554 16.769513 0.046161
1.498586 2.255942 44.383959 2006.134713 0.62281 1.401372 0.345861 9.620333 11.006488 0.048625
0.527774 0.451967 10.598431 582.544721 0.809305 0.462865 0.473445 1.999763 26.23434 0.195616
0.945906 0.614061 96.211964 721.265556 1.994476 1.933294 0.636461 10.057146 15.565571 0.12235
1.227143 0.192137 16.897058 1708.410914 1.488793 0.351604 0.870563 4.04138 12.367505 0.123362
1.591688 2.213835 39.867574 1239.541659 0.610703 1.099582 0.367962 7.48018 20.912293 0.04927
2.231147 0.390726 99.426458 2186.725648 0.617693 1.976727 0.374439 5.700449 20.67143 0.03999
2.253016 0.334778 11.959292 2270.326374 1.177685 0.680911 0.561571 9.146489 5.429508 0.074659
1.829569 1.45527 77.98888 2351.432804 0.409306 1.025042 1.076765 9.286194 5.013463 0.030497
2.071691 2.380127 81.15355 1351.975058 0.4816 0.345522 0.555393 7.075667 6.189779 0.036514
0.901699 1.932901 14.259704 808.578989 1.174727 1.639776 0.687956 1.282921 20.303012 0.105824
1.699823 1.109561 60.31684 1608.247821 0.46215 1.750116 0.38794 2.78884 20.120628 0.059847
1.56654 2.365982 10.34656 1357.104877 1.810494 1.370593 0.628247 2.776139 6.009823 0.190719
1.467651 2.378325 39.288073 1326.785168 1.374706 0.729778 0.03618 2.600531 13.090794 0.189253
0.9982 0.280303 75.307594 1604.620179 1.420354 0.512577 0.802911 1.596844 25.923071 0.107399
1.410522 2.245149 16.231234 2405.090145 1.128558 0.296187 0.549781 8.952751 8.808139 0.104896
1.336695 1.258931 88.285317 2309.929887 1.961886 0.444584 0.755396 10.260392 9.425875 0.140574
1.392603 0.205295 45.108161 2274.276152 1.595032 2.030283 0.713804 2.35807 23.347754 0.065955
0.492576 0.151835 41.832352 1500.033362 1.970554 1.662676 0.504602 5.06674 24.454707 0.109686
1.370333 1.913606 64.91612 859.414742 0.426828 0.359869 0.510298 8.294508 22.283783 0.040924
2.060591 0.936907 49.978405 750.833842 1.490344 0.340096 0.28608 7.822094 16.16299 0.185093
0.590712 0.395554 32.123949 920.886813 0.884914 1.976356 0.714989 3.786749 22.117389 0.088862
0.93144 0.967014 90.936758 1749.959405 1.78202 1.827686 0.776742 10.947824 7.063 0.055175
1.713389 0.63062 25.376429 1555.931748 1.611426 0.886228 0.654094 2.390445 25.779796 0.109771
0.30881 1.140889 67.184462 2438.301725 1.85316 0.965463 1.080103 9.451943 24.283127 0.142105
0.652826 0.228598 72.969012 739.662135 0.492106 1.367186 0.308125 5.421625 22.127692 0.062276
1.425441 2.284556 36.86014 725.705588 1.281437 1.527287 0.519204 4.953035 22.083299 0.079833
0.695514 1.714415 31.110476 2185.766468 0.267697 1.538928 0.465435 0.635703 5.759772 0.039637
0.317035 0.991228 47.980561 2457.050449 1.339811 0.299829 0.798231 10.233639 25.413219 0.12521
0.696473 0.735713 49.750151 788.421065 0.366611 1.182037 0.993715 4.599974 6.824077 0.059002
1.693069 0.16263 40.975382 429.954247 1.920288 0.722691 1.079868 8.570358 10.976722 0.288076
2.361711 0.179491 47.987512 2111.385858 0.874715 1.001448 0.692839 5.78596 9.309539 0.043067
1.081072 0.801968 74.882422 697.891557 0.239146 1.039582 1.082499 2.988855 19.975885 0.055914
0.686194 2.369407 51.806095 1823.07434 1.2481 0.873485 0.116494 2.900184 18.902692 0.183645
2.156971 2.099444 14.210893 1876.438642 1.591435 0.870781 0.811173 8.402064 20.497948 0.114919
0.995812 1.72498 93.563017 1660.251694 0.507271 0.208963 1.017924 10.755169 24.648639 0.043252
0.644983 2.403716 9.20015 2047.174966 1.906299 1.240558 1.062256 8.106739 17.273891 0.26327
0.948702 1.537169 49.888153 1860.316703 0.289147 0.925177 0.572724 5.577056 22.956621 0.035284
0.589181 0.555211 47.446262 1390.080295 1.865114 0.339772 0.221865 1.634906 17.604859 0.21313
1.950131 2.26058 24.827332 1885.718398 1.785011 0.914622 0.943125 11.013187 10.107651 0.130135
2.483077 2.44566 37.918245 2288.195331 1.687872 0.994838 0.07538 7.701979 11.313869 0.098173
1.085789 2.344622 15.521229 2383.409732 1.088644 0.121591 0.499731 1.709521 7.535749 0.083144
1.952765 0.907841 10.781824 2166.97943 0.585771 0.363244 0.974422 2.562125 5.637198 0.036441
1.827024 1.736094 60.31133 411.528205 0.519527 1.899325 0.67816 6.78033 19.093565 0.101656
1.58626 0.04502 6.483805 2467.310859 0.864897 1.072126 0.907756 0.332679 20.72532 0.039746
2.212124 2.267337 39.580301 2318.297496 1.139838 1.515765 0.264303 5.72215 9.616885 0.049896
2.370145 2.228292 27.014454 2264.144653 0.145745 0.468135 0.425854 9.970976 14.217262 0.018868
